Index,EntryIndex,Timestamp,ServingCellID,NeighborCellID,Neighbor_Avg_RSRP,Neighbor_Avg_RSRQ,Neighbor_Avg_SINR
7,188,80 04:21:33.554,13,3,0,0,0
8,188,80 04:21:33.554,13,14,0,0,0
9,188,80 04:21:33.554,13,10,0,0,0
10,188,80 04:21:33.554,13,2,0,0,0
11,188,80 04:21:33.554,13,7,0,0,0
12,188,80 04:21:33.554,13,15,0,0,0
1,190,80 04:21:33.557,8,3,0,0,7.25
2,190,80 04:21:33.557,8,15,0,0,0
3,190,80 04:21:33.557,8,2,0,0,9.5
4,190,80 04:21:33.557,8,4,0,0,0.5
5,190,80 04:21:33.557,8,11,0,0,0
6,190,80 04:21:33.557,8,12,0,0,0
7,190,80 04:21:33.557,8,9,0,0,5
8,190,80 04:21:33.557,8,5,0,0,11.25
9,190,80 04:21:33.557,8,13,0,0,0
10,190,80 04:21:33.557,8,7,0,0,0
11,190,80 04:21:33.557,8,6,0,0,0
12,190,80 04:21:33.557,8,14,0,0,0
1,191,80 04:21:33.557,8,3,0,0,9
2,191,80 04:21:33.557,8,15,0,0,1
3,191,80 04:21:33.557,8,4,0,0,0
4,191,80 04:21:33.557,8,2,0,0,7.75
5,191,80 04:21:33.557,8,9,0,0,5
6,191,80 04:21:33.557,8,12,0,0,0
7,191,80 04:21:33.557,8,5,0,0,11.75
8,191,80 04:21:33.557,8,11,0,0,0
9,191,80 04:21:33.557,8,13,0,0,12
10,191,80 04:21:33.557,8,7,0,0,0.5
11,191,80 04:21:33.557,8,6,0,0,0
1,192,80 04:21:33.558,8,9,0,0,2.75
2,192,80 04:21:33.558,8,3,0,0,8.5
3,192,80 04:21:33.558,8,11,0,0,0
4,192,80 04:21:33.558,8,12,0,0,0
5,192,80 04:21:33.558,8,15,0,0,1
6,192,80 04:21:33.558,8,2,0,0,8
7,192,80 04:21:33.558,8,5,0,0,10.25
8,192,80 04:21:33.558,8,6,0,0,0
9,192,80 04:21:33.558,8,13,0,0,7.5
10,192,80 04:21:33.558,8,7,0,0,0.5
11,192,80 04:21:33.558,8,4,0,0,0
12,192,80 04:21:33.558,8,10,0,0,0
1,193,80 04:21:33.558,15,8,0,0,20
2,193,80 04:21:33.558,15,11,0,0,7
3,193,80 04:21:33.558,15,7,0,0,0
4,193,80 04:21:33.558,15,13,0,0,0
5,193,80 04:21:33.558,15,3,0,0,0
6,193,80 04:21:33.558,15,2,0,0,0
7,193,80 04:21:33.558,15,14,0,0,0
8,193,80 04:21:33.558,15,10,0,0,0
1,196,80 04:21:33.559,8,5,0,0,11.75
2,196,80 04:21:33.559,8,3,0,0,6.25
3,196,80 04:21:33.559,8,9,0,0,4.25
4,196,80 04:21:33.559,8,13,0,0,10
5,196,80 04:21:33.559,8,11,0,0,0
6,196,80 04:21:33.559,8,12,0,0,0
7,196,80 04:21:33.559,8,6,0,0,0
8,196,80 04:21:33.559,8,10,0,0,0
9,196,80 04:21:33.559,8,15,0,0,2.5
10,196,80 04:21:33.559,8,2,0,0,8.666666666666666
11,196,80 04:21:33.559,8,4,0,0,0
12,196,80 04:21:33.559,8,7,0,0,6
1,198,80 04:21:33.559,8,3,0,0,8.75
2,198,80 04:21:33.559,8,15,0,0,0
3,198,80 04:21:33.559,8,2,0,0,8.25
4,198,80 04:21:33.559,8,9,0,0,4
5,198,80 04:21:33.559,8,11,0,0,0
6,198,80 04:21:33.559,8,4,0,0,0
7,198,80 04:21:33.559,8,5,0,0,14.666666666666666
8,198,80 04:21:33.559,8,12,0,0,0
9,198,80 04:21:33.559,8,10,0,0,0
10,198,80 04:21:33.559,8,6,0,0,0
11,198,80 04:21:33.559,8,7,0,0,13
12,198,80 04:21:33.559,8,13,0,0,4.5
1,199,80 04:21:33.560,8,9,0,0,3.25
2,199,80 04:21:33.560,8,3,0,0,6.25
3,199,80 04:21:33.560,8,11,0,0,0
4,199,80 04:21:33.560,8,12,0,0,0
5,199,80 04:21:33.560,8,2,0,0,9
6,199,80 04:21:33.560,8,15,0,0,0
7,199,80 04:21:33.560,8,10,0,0,0
8,199,80 04:21:33.560,8,14,0,0,0
9,199,80 04:21:33.560,8,5,0,0,12
10,199,80 04:21:33.560,8,4,0,0,1
11,199,80 04:21:33.560,8,6,0,0,0
12,199,80 04:21:33.560,8,7,0,0,9
13,199,80 04:21:33.560,8,13,0,0,7
1,200,80 04:21:33.560,2,4,0,0,10.333333333333334
2,200,80 04:21:33.560,2,7,0,0,0
3,200,80 04:21:33.560,2,15,0,0,0
4,200,80 04:21:33.560,2,6,0,0,0
5,200,80 04:21:33.560,2,11,0,0,0
6,200,80 04:21:33.560,2,13,0,0,0
7,200,80 04:21:33.560,2,3,0,0,1.3333333333333333
8,200,80 04:21:33.560,2,8,0,0,16
9,200,80 04:21:33.560,2,10,0,0,4.5
10,200,80 04:21:33.560,2,12,0,0,3.5
11,200,80 04:21:33.560,2,5,0,0,1
12,200,80 04:21:33.560,2,9,0,0,0
1,201,80 04:21:33.561,2,5,0,0,8
2,201,80 04:21:33.561,2,3,0,0,2.6666666666666665
3,201,80 04:21:33.561,2,12,0,0,1.5
4,201,80 04:21:33.561,2,7,0,0,1.5
5,201,80 04:21:33.561,2,10,0,0,1.6666666666666667
6,201,80 04:21:33.561,2,4,0,0,7.666666666666667
7,201,80 04:21:33.561,2,15,0,0,0
8,201,80 04:21:33.561,2,8,0,0,0
9,201,80 04:21:33.561,2,6,0,0,5
10,201,80 04:21:33.561,2,9,0,0,7
11,201,80 04:21:33.561,2,14,0,0,0
12,201,80 04:21:33.561,2,11,0,0,0
1,202,80 04:21:33.562,13,5,0,0,7.75
2,202,80 04:21:33.562,13,4,0,0,2
3,202,80 04:21:33.562,13,6,0,0,0
4,202,80 04:21:33.562,13,8,0,0,0
5,202,80 04:21:33.562,13,10,0,0,0
6,202,80 04:21:33.562,13,9,0,0,4.5
7,202,80 04:21:33.562,13,12,0,0,0
8,202,80 04:21:33.562,13,14,0,0,0
9,202,80 04:21:33.562,13,7,0,0,0
10,202,80 04:21:33.562,13,3,0,0,0
11,202,80 04:21:33.562,13,15,0,0,0
12,202,80 04:21:33.562,13,2,0,0,0
13,202,80 04:21:33.562,13,11,0,0,0
1,203,80 04:21:33.562,9,5,0,0,2
2,203,80 04:21:33.562,9,2,0,0,9
3,203,80 04:21:33.562,9,15,0,0,1
4,203,80 04:21:33.562,9,14,0,0,6
5,203,80 04:21:33.562,9,6,0,0,8
6,203,80 04:21:33.562,9,8,0,0,0
7,203,80 04:21:33.562,9,7,0,0,0
8,203,80 04:21:33.562,9,10,0,0,0
9,203,80 04:21:33.562,9,3,0,0,0
10,203,80 04:21:33.562,9,13,0,0,0
11,203,80 04:21:33.562,9,11,0,0,0
12,203,80 04:21:33.562,9,12,0,0,0
1,204,80 04:21:33.563,13,5,0,0,10.5
2,204,80 04:21:33.563,13,6,0,0,1.5
3,204,80 04:21:33.563,13,9,0,0,3.6666666666666665
4,204,80 04:21:33.563,13,8,0,0,0
5,204,80 04:21:33.563,13,15,0,0,0
6,204,80 04:21:33.563,13,7,0,0,0
7,204,80 04:21:33.563,13,11,0,0,0
8,204,80 04:21:33.563,13,3,0,0,0
9,204,80 04:21:33.563,13,4,0,0,0.6666666666666666
10,204,80 04:21:33.563,13,10,0,0,0
11,204,80 04:21:33.563,13,12,0,0,0
12,204,80 04:21:33.563,13,14,0,0,4
13,204,80 04:21:33.563,13,2,0,0,0
1,205,80 04:21:33.563,9,14,0,0,9
2,205,80 04:21:33.563,9,12,0,0,0
3,205,80 04:21:33.563,9,2,0,0,12.25
4,205,80 04:21:33.563,9,5,0,0,0.25
5,205,80 04:21:33.563,9,7,0,0,0
6,205,80 04:21:33.563,9,15,0,0,3.3333333333333335
7,205,80 04:21:33.563,9,11,0,0,0
8,205,80 04:21:33.563,9,6,0,0,11.5
9,205,80 04:21:33.563,9,8,0,0,8
10,205,80 04:21:33.563,9,13,0,0,0
11,205,80 04:21:33.563,9,3,0,0,0.5
12,205,80 04:21:33.563,9,10,0,0,0
1,206,80 04:21:33.563,2,5,0,0,9.5
2,206,80 04:21:33.563,2,12,0,0,2.5
3,206,80 04:21:33.563,2,3,0,0,2
4,206,80 04:21:33.563,2,7,0,0,0
5,206,80 04:21:33.563,2,10,0,0,0.3333333333333333
6,206,80 04:21:33.563,2,4,0,0,8.333333333333334
7,206,80 04:21:33.563,2,8,0,0,0
8,206,80 04:21:33.563,2,13,0,0,0
9,206,80 04:21:33.563,2,6,0,0,4.5
10,206,80 04:21:33.563,2,14,0,0,0
11,206,80 04:21:33.563,2,9,0,0,0
12,206,80 04:21:33.563,2,11,0,0,0
13,206,80 04:21:33.563,2,15,0,0,0
1,207,80 04:21:33.563,15,4,0,0,5
2,207,80 04:21:33.563,15,8,0,0,14
3,207,80 04:21:33.563,15,5,0,0,0
4,207,80 04:21:33.563,15,7,0,0,0
5,207,80 04:21:33.563,15,3,0,0,4
6,207,80 04:21:33.563,15,2,0,0,0
7,207,80 04:21:33.563,15,11,0,0,2
8,207,80 04:21:33.563,15,9,0,0,0
9,207,80 04:21:33.563,15,13,0,0,0
10,207,80 04:21:33.563,15,6,0,0,0
1,208,80 04:21:33.563,8,2,0,0,11.75
2,208,80 04:21:33.563,8,5,0,0,13.333333333333334
3,208,80 04:21:33.563,8,13,0,0,5
4,208,80 04:21:33.563,8,7,0,0,5.5
5,208,80 04:21:33.563,8,3,0,0,7.25
6,208,80 04:21:33.563,8,10,0,0,0
7,208,80 04:21:33.563,8,12,0,0,0
8,208,80 04:21:33.563,8,9,0,0,2.5
9,208,80 04:21:33.563,8,15,0,0,2
10,208,80 04:21:33.563,8,11,0,0,0
11,208,80 04:21:33.563,8,6,0,0,0
1,210,80 04:21:33.564,12,7,0,0,9.333333333333334
2,210,80 04:21:33.564,12,4,0,0,10.333333333333334
3,210,80 04:21:33.564,12,5,0,0,0
4,210,80 04:21:33.564,12,10,0,0,5
5,210,80 04:21:33.564,12,15,0,0,0
6,210,80 04:21:33.564,12,14,0,0,0
7,210,80 04:21:33.564,12,2,0,0,0
8,210,80 04:21:33.564,12,8,0,0,0
9,210,80 04:21:33.564,12,3,0,0,0
10,210,80 04:21:33.564,12,9,0,0,0
11,210,80 04:21:33.564,12,11,0,0,0
12,210,80 04:21:33.564,12,13,0,0,0
13,210,80 04:21:33.564,12,6,0,0,0
1,211,80 04:21:33.564,2,12,0,0,10.5
2,211,80 04:21:33.564,2,5,0,0,8
3,211,80 04:21:33.564,2,3,0,0,0
4,211,80 04:21:33.564,2,7,0,0,2
5,211,80 04:21:33.564,2,10,0,0,0.6666666666666666
6,211,80 04:21:33.564,2,13,0,0,0
7,211,80 04:21:33.564,2,9,0,0,3
8,211,80 04:21:33.564,2,8,0,0,0
9,211,80 04:21:33.564,2,4,0,0,11.5
10,211,80 04:21:33.564,2,6,0,0,0
11,211,80 04:21:33.564,2,11,0,0,0
12,211,80 04:21:33.564,2,14,0,0,0
1,212,80 04:21:33.564,15,4,0,0,0
2,212,80 04:21:33.564,15,3,0,0,8
3,212,80 04:21:33.564,15,8,0,0,11
4,212,80 04:21:33.564,15,7,0,0,0
5,212,80 04:21:33.564,15,11,0,0,0
6,212,80 04:21:33.564,15,2,0,0,1
7,212,80 04:21:33.564,15,5,0,0,0
8,212,80 04:21:33.564,15,9,0,0,0
9,212,80 04:21:33.564,15,13,0,0,7
10,212,80 04:21:33.564,15,10,0,0,0
11,212,80 04:21:33.564,15,12,0,0,0
1,213,80 04:21:33.564,12,7,0,0,10.666666666666666
2,213,80 04:21:33.564,12,5,0,0,1.6666666666666667
3,213,80 04:21:33.564,12,3,0,0,0
4,213,80 04:21:33.564,12,4,0,0,10.333333333333334
5,213,80 04:21:33.564,12,10,0,0,4
6,213,80 04:21:33.564,12,14,0,0,0
7,213,80 04:21:33.564,12,9,0,0,0
8,213,80 04:21:33.564,12,11,0,0,0
9,213,80 04:21:33.564,12,15,0,0,0
10,213,80 04:21:33.564,12,8,0,0,0
11,213,80 04:21:33.564,12,2,0,0,0
12,213,80 04:21:33.564,12,13,0,0,0
13,213,80 04:21:33.564,12,6,0,0,0
1,214,80 04:21:33.565,14,6,0,0,20
2,214,80 04:21:33.565,14,10,0,0,1
3,214,80 04:21:33.565,14,12,0,0,0
4,214,80 04:21:33.565,14,5,0,0,0
5,214,80 04:21:33.565,14,2,0,0,0
6,214,80 04:21:33.565,14,4,0,0,0
7,214,80 04:21:33.565,14,9,0,0,0
8,214,80 04:21:33.565,14,15,0,0,0
9,214,80 04:21:33.565,14,13,0,0,0
10,214,80 04:21:33.565,14,7,0,0,0
11,214,80 04:21:33.565,14,3,0,0,0
1,215,80 04:21:33.566,13,5,0,0,14.5
2,215,80 04:21:33.566,13,9,0,0,4.75
3,215,80 04:21:33.566,13,4,0,0,0
4,215,80 04:21:33.566,13,7,0,0,0
5,215,80 04:21:33.566,13,6,0,0,2.75
6,215,80 04:21:33.566,13,8,0,0,1
7,215,80 04:21:33.566,13,3,0,0,0
8,215,80 04:21:33.566,13,2,0,0,0
9,215,80 04:21:33.566,13,10,0,0,0
10,215,80 04:21:33.566,13,12,0,0,0
11,215,80 04:21:33.566,13,15,0,0,0
12,215,80 04:21:33.566,13,14,0,0,0
13,215,80 04:21:33.566,13,11,0,0,0
1,216,80 04:21:33.566,14,6,0,0,12.5
2,216,80 04:21:33.566,14,10,0,0,2.6666666666666665
3,216,80 04:21:33.566,14,13,0,0,0
4,216,80 04:21:33.566,14,12,0,0,0
5,216,80 04:21:33.566,14,7,0,0,0
6,216,80 04:21:33.566,14,4,0,0,0
7,216,80 04:21:33.566,14,9,0,0,0
8,216,80 04:21:33.566,14,2,0,0,0
9,216,80 04:21:33.566,14,5,0,0,0
1,217,80 04:21:33.566,13,6,0,0,2.75
2,217,80 04:21:33.566,13,5,0,0,15
3,217,80 04:21:33.566,13,9,0,0,3.25
4,217,80 04:21:33.566,13,8,0,0,2
5,217,80 04:21:33.566,13,3,0,0,0
6,217,80 04:21:33.566,13,10,0,0,0
7,217,80 04:21:33.566,13,12,0,0,0
8,217,80 04:21:33.566,13,2,0,0,0
9,217,80 04:21:33.566,13,4,0,0,0
10,217,80 04:21:33.566,13,14,0,0,2
11,217,80 04:21:33.566,13,11,0,0,0
12,217,80 04:21:33.566,13,7,0,0,0
1,218,80 04:21:33.566,9,6,0,0,6.75
2,218,80 04:21:33.566,9,10,0,0,3
3,218,80 04:21:33.566,9,13,0,0,0
4,218,80 04:21:33.566,9,15,0,0,9
5,218,80 04:21:33.566,9,2,0,0,5.25
6,218,80 04:21:33.566,9,5,0,0,2
7,218,80 04:21:33.566,9,7,0,0,0
8,218,80 04:21:33.566,9,14,0,0,7.333333333333333
9,218,80 04:21:33.566,9,8,0,0,0
10,218,80 04:21:33.566,9,3,0,0,0
11,218,80 04:21:33.566,9,12,0,0,0
12,218,80 04:21:33.566,9,11,0,0,0
1,219,80 04:21:33.567,15,11,0,0,0
2,219,80 04:21:33.567,15,3,0,0,3.5
3,219,80 04:21:33.567,15,8,0,0,0.5
4,219,80 04:21:33.567,15,5,0,0,0
5,219,80 04:21:33.567,15,12,0,0,0
6,219,80 04:21:33.567,15,7,0,0,0
7,219,80 04:21:33.567,15,2,0,0,0
8,219,80 04:21:33.567,15,13,0,0,0
9,219,80 04:21:33.567,15,4,0,0,0
10,219,80 04:21:33.567,15,10,0,0,0
1,220,80 04:21:33.567,13,5,0,0,14
2,220,80 04:21:33.567,13,6,0,0,5
3,220,80 04:21:33.567,13,4,0,0,0
4,220,80 04:21:33.567,13,8,0,0,0
5,220,80 04:21:33.567,13,10,0,0,0
6,220,80 04:21:33.567,13,11,0,0,0
7,220,80 04:21:33.567,13,9,0,0,4
8,220,80 04:21:33.567,13,15,0,0,0
9,220,80 04:21:33.567,13,3,0,0,0
10,220,80 04:21:33.567,13,2,0,0,0
11,220,80 04:21:33.567,13,7,0,0,0
12,220,80 04:21:33.567,13,14,0,0,0
1,221,80 04:21:33.567,9,2,0,0,7.25
2,221,80 04:21:33.567,9,8,0,0,2.5
3,221,80 04:21:33.567,9,3,0,0,0
4,221,80 04:21:33.567,9,6,0,0,5.25
5,221,80 04:21:33.567,9,5,0,0,3.25
6,221,80 04:21:33.567,9,13,0,0,0.75
7,221,80 04:21:33.567,9,11,0,0,0
8,221,80 04:21:33.567,9,12,0,0,0
9,221,80 04:21:33.567,9,14,0,0,9
10,221,80 04:21:33.567,9,10,0,0,0
11,221,80 04:21:33.567,9,15,0,0,10
12,221,80 04:21:33.567,9,7,0,0,0
1,222,80 04:21:33.567,2,12,0,0,4.5
2,222,80 04:21:33.567,2,3,0,0,0.3333333333333333
3,222,80 04:21:33.567,2,7,0,0,8
4,222,80 04:21:33.567,2,5,0,0,2
5,222,80 04:21:33.567,2,9,0,0,6
6,222,80 04:21:33.567,2,13,0,0,0
7,222,80 04:21:33.567,2,4,0,0,5
8,222,80 04:21:33.567,2,8,0,0,0
9,222,80 04:21:33.567,2,6,0,0,0
10,222,80 04:21:33.567,2,10,0,0,0
11,222,80 04:21:33.567,2,11,0,0,0
12,222,80 04:21:33.567,2,14,0,0,0
1,223,80 04:21:33.567,12,4,0,0,4.333333333333333
2,223,80 04:21:33.567,12,7,0,0,4.666666666666667
3,223,80 04:21:33.567,12,10,0,0,1.6666666666666667
4,223,80 04:21:33.567,12,3,0,0,0
5,223,80 04:21:33.567,12,5,0,0,0
6,223,80 04:21:33.567,12,9,0,0,0
7,223,80 04:21:33.567,12,6,0,0,0
8,223,80 04:21:33.567,12,14,0,0,0
9,223,80 04:21:33.567,12,11,0,0,2
10,223,80 04:21:33.567,12,8,0,0,0
11,223,80 04:21:33.567,12,2,0,0,0
12,223,80 04:21:33.567,12,15,0,0,0
1,224,80 04:21:33.567,8,9,0,0,8.666666666666666
2,224,80 04:21:33.567,8,5,0,0,7
3,224,80 04:21:33.567,8,13,0,0,1.5
4,224,80 04:21:33.567,8,3,0,0,11
5,224,80 04:21:33.567,8,2,0,0,7.5
6,224,80 04:21:33.567,8,11,0,0,0
7,224,80 04:21:33.567,8,12,0,0,0
8,224,80 04:21:33.567,8,10,0,0,0
9,224,80 04:21:33.567,8,15,0,0,0
10,224,80 04:21:33.567,8,6,0,0,0
11,224,80 04:21:33.567,8,14,0,0,0
12,224,80 04:21:33.567,8,7,0,0,0
1,225,80 04:21:33.567,2,4,0,0,6
2,225,80 04:21:33.567,2,7,0,0,3.6666666666666665
3,225,80 04:21:33.567,2,11,0,0,0
4,225,80 04:21:33.567,2,10,0,0,0
5,225,80 04:21:33.567,2,6,0,0,0
6,225,80 04:21:33.567,2,3,0,0,1
7,225,80 04:21:33.567,2,5,0,0,2
8,225,80 04:21:33.567,2,14,0,0,0
9,225,80 04:21:33.567,2,9,0,0,3
10,225,80 04:21:33.567,2,12,0,0,5.5
11,225,80 04:21:33.567,2,13,0,0,0
12,225,80 04:21:33.567,2,8,0,0,0
1,226,80 04:21:33.568,13,6,0,0,0.5
2,226,80 04:21:33.568,13,5,0,0,13.25
3,226,80 04:21:33.568,13,2,0,0,0
4,226,80 04:21:33.568,13,11,0,0,0
5,226,80 04:21:33.568,13,8,0,0,1.25
6,226,80 04:21:33.568,13,15,0,0,0
7,226,80 04:21:33.568,13,9,0,0,0.25
8,226,80 04:21:33.568,13,12,0,0,0
9,226,80 04:21:33.568,13,4,0,0,0
10,226,80 04:21:33.568,13,10,0,0,0
11,226,80 04:21:33.568,13,7,0,0,0
12,226,80 04:21:33.568,13,3,0,0,0
13,226,80 04:21:33.568,13,14,0,0,0
1,227,80 04:21:33.568,9,5,0,0,5.25
2,227,80 04:21:33.568,9,14,0,0,14
3,227,80 04:21:33.568,9,12,0,0,0
4,227,80 04:21:33.568,9,6,0,0,6.666666666666667
5,227,80 04:21:33.568,9,2,0,0,9
6,227,80 04:21:33.568,9,13,0,0,0
7,227,80 04:21:33.568,9,11,0,0,0
8,227,80 04:21:33.568,9,8,0,0,0
9,227,80 04:21:33.568,9,10,0,0,10
10,227,80 04:21:33.568,9,15,0,0,4.5
11,227,80 04:21:33.568,9,7,0,0,0
12,227,80 04:21:33.568,9,4,0,0,0
13,227,80 04:21:33.568,9,3,0,0,0
1,228,80 04:21:33.568,15,3,0,0,1
2,228,80 04:21:33.568,15,7,0,0,0
3,228,80 04:21:33.568,15,4,0,0,0
4,228,80 04:21:33.568,15,11,0,0,2
5,228,80 04:21:33.568,15,5,0,0,0
6,228,80 04:21:33.568,15,8,0,0,0
7,228,80 04:21:33.568,15,9,0,0,0
8,228,80 04:21:33.568,15,10,0,0,0
9,228,80 04:21:33.568,15,12,0,0,0
10,228,80 04:21:33.568,15,2,0,0,0
1,229,80 04:21:33.568,7,11,0,0,3.75
2,229,80 04:21:33.568,7,3,0,0,13.75
3,229,80 04:21:33.568,7,15,0,0,0
4,229,80 04:21:33.568,7,5,0,0,0
5,229,80 04:21:33.568,7,8,0,0,1.75
6,229,80 04:21:33.568,7,4,0,0,0
7,229,80 04:21:33.568,7,10,0,0,0
8,229,80 04:21:33.568,7,9,0,0,7
9,229,80 04:21:33.568,7,12,0,0,3.3333333333333335
10,229,80 04:21:33.568,7,2,0,0,0
11,229,80 04:21:33.568,7,6,0,0,0
12,229,80 04:21:33.568,7,13,0,0,0
1,230,80 04:21:33.569,12,4,0,0,0
2,230,80 04:21:33.569,12,10,0,0,0
3,230,80 04:21:33.569,12,3,0,0,0
4,230,80 04:21:33.569,12,5,0,0,0
5,230,80 04:21:33.569,12,7,0,0,7
6,230,80 04:21:33.569,12,9,0,0,0
7,230,80 04:21:33.569,12,6,0,0,0
8,230,80 04:21:33.569,12,11,0,0,0
9,230,80 04:21:33.569,12,15,0,0,0
10,230,80 04:21:33.569,12,14,0,0,0
1,231,80 04:21:33.569,8,5,0,0,4.333333333333333
2,231,80 04:21:33.569,8,3,0,0,12.333333333333334
3,231,80 04:21:33.569,8,13,0,0,1.5
4,231,80 04:21:33.569,8,11,0,0,0.6666666666666666
5,231,80 04:21:33.569,8,2,0,0,5
6,231,80 04:21:33.569,8,9,0,0,1
7,231,80 04:21:33.569,8,12,0,0,0
8,231,80 04:21:33.569,8,10,0,0,0
9,231,80 04:21:33.569,8,15,0,0,0
10,231,80 04:21:33.569,8,6,0,0,0
11,231,80 04:21:33.569,8,14,0,0,0
1,232,80 04:21:33.569,8,3,0,0,9.75
2,232,80 04:21:33.569,8,2,0,0,2.5
3,232,80 04:21:33.569,8,11,0,0,4.75
4,232,80 04:21:33.569,8,5,0,0,3.25
5,232,80 04:21:33.569,8,15,0,0,1
6,232,80 04:21:33.569,8,14,0,0,0
7,232,80 04:21:33.569,8,9,0,0,4.333333333333333
8,232,80 04:21:33.569,8,12,0,0,0
9,232,80 04:21:33.569,8,6,0,0,0
10,232,80 04:21:33.569,8,7,0,0,0
11,232,80 04:21:33.569,8,13,0,0,1.5
12,232,80 04:21:33.569,8,10,0,0,0
1,233,80 04:21:33.569,8,9,0,0,2
2,233,80 04:21:33.569,8,3,0,0,1.6666666666666667
3,233,80 04:21:33.569,8,15,0,0,3.5
4,233,80 04:21:33.569,8,5,0,0,6
5,233,80 04:21:33.569,8,2,0,0,4.666666666666667
6,233,80 04:21:33.569,8,12,0,0,2
7,233,80 04:21:33.569,8,6,0,0,0
8,233,80 04:21:33.569,8,11,0,0,2.3333333333333335
9,233,80 04:21:33.569,8,7,0,0,0
10,233,80 04:21:33.569,8,10,0,0,0
11,233,80 04:21:33.569,8,13,0,0,13
1,234,80 04:21:33.570,9,5,0,0,14.333333333333334
2,234,80 04:21:33.570,9,2,0,0,5.5
3,234,80 04:21:33.570,9,6,0,0,1.5
4,234,80 04:21:33.570,9,3,0,0,0
5,234,80 04:21:33.570,9,13,0,0,0.5
6,234,80 04:21:33.570,9,11,0,0,0
7,234,80 04:21:33.570,9,15,0,0,2.3333333333333335
8,234,80 04:21:33.570,9,12,0,0,0
9,234,80 04:21:33.570,9,14,0,0,5.333333333333333
10,234,80 04:21:33.570,9,8,0,0,0
11,234,80 04:21:33.570,9,10,0,0,1
12,234,80 04:21:33.570,9,7,0,0,0
13,234,80 04:21:33.570,9,4,0,0,0
1,235,80 04:21:33.570,2,7,0,0,1.3333333333333333
2,235,80 04:21:33.570,2,6,0,0,4.25
3,235,80 04:21:33.570,2,12,0,0,0
4,235,80 04:21:33.570,2,5,0,0,4.25
5,235,80 04:21:33.570,2,10,0,0,0
6,235,80 04:21:33.570,2,4,0,0,5
7,235,80 04:21:33.570,2,3,0,0,0
8,235,80 04:21:33.570,2,8,0,0,0
9,235,80 04:21:33.570,2,9,0,0,6
10,235,80 04:21:33.570,2,11,0,0,0.5
11,235,80 04:21:33.570,2,14,0,0,0
12,235,80 04:21:33.570,2,15,0,0,0
1,237,80 04:21:33.570,8,11,0,0,5.5
2,237,80 04:21:33.570,8,5,0,0,3
3,237,80 04:21:33.570,8,2,0,0,2.6666666666666665
4,237,80 04:21:33.570,8,13,0,0,3
5,237,80 04:21:33.570,8,3,0,0,1.6666666666666667
6,237,80 04:21:33.570,8,9,0,0,1.5
7,237,80 04:21:33.570,8,12,0,0,2
8,237,80 04:21:33.570,8,14,0,0,0
9,237,80 04:21:33.570,8,15,0,0,7.5
10,237,80 04:21:33.570,8,6,0,0,0
11,237,80 04:21:33.570,8,7,0,0,0
12,237,80 04:21:33.570,8,10,0,0,0
1,238,80 04:21:33.570,14,6,0,0,4
2,238,80 04:21:33.570,14,13,0,0,0
3,238,80 04:21:33.570,14,9,0,0,0
4,238,80 04:21:33.570,14,12,0,0,0
5,238,80 04:21:33.570,14,10,0,0,0
6,238,80 04:21:33.570,14,5,0,0,0
7,238,80 04:21:33.570,14,2,0,0,0
8,238,80 04:21:33.570,14,7,0,0,0
9,238,80 04:21:33.570,14,4,0,0,0
10,238,80 04:21:33.570,14,3,0,0,0
1,239,80 04:21:33.571,14,6,0,0,4
2,239,80 04:21:33.571,14,10,0,0,2.6666666666666665
3,239,80 04:21:33.571,14,13,0,0,0
4,239,80 04:21:33.571,14,5,0,0,0
5,239,80 04:21:33.571,14,12,0,0,0
6,239,80 04:21:33.571,14,4,0,0,0
7,239,80 04:21:33.571,14,9,0,0,0
8,239,80 04:21:33.571,14,15,0,0,0
9,239,80 04:21:33.571,14,2,0,0,0
10,239,80 04:21:33.571,14,3,0,0,0
11,239,80 04:21:33.571,14,7,0,0,0
1,241,80 04:21:33.571,14,10,0,0,8
2,241,80 04:21:33.571,14,6,0,0,6.5
3,241,80 04:21:33.571,14,13,0,0,0
4,241,80 04:21:33.571,14,12,0,0,0
5,241,80 04:21:33.571,14,4,0,0,0
6,241,80 04:21:33.571,14,7,0,0,0
7,241,80 04:21:33.571,14,2,0,0,0
8,241,80 04:21:33.571,14,5,0,0,0
9,241,80 04:21:33.571,14,9,0,0,0
10,241,80 04:21:33.571,14,3,0,0,0
1,243,80 04:21:33.571,12,4,0,0,9.666666666666666
2,243,80 04:21:33.571,12,7,0,0,11
3,243,80 04:21:33.571,12,3,0,0,0
4,243,80 04:21:33.571,12,10,0,0,4.666666666666667
5,243,80 04:21:33.571,12,11,0,0,0
6,243,80 04:21:33.571,12,15,0,0,0
7,243,80 04:21:33.571,12,9,0,0,0
8,243,80 04:21:33.571,12,5,0,0,0
9,243,80 04:21:33.571,12,6,0,0,0
10,243,80 04:21:33.571,12,2,0,0,0
11,243,80 04:21:33.571,12,14,0,0,0
12,243,80 04:21:33.571,12,8,0,0,0
1,244,80 04:21:33.572,14,6,0,0,4.5
2,244,80 04:21:33.572,14,13,0,0,0
3,244,80 04:21:33.572,14,10,0,0,0
4,244,80 04:21:33.572,14,4,0,0,0
5,244,80 04:21:33.572,14,9,0,0,0
6,244,80 04:21:33.572,14,5,0,0,0
